"Q12" "Q1" "Q13" "Q22" "Q24" "Q27" "Q30" "Q32" "Q34" "Q37" "Q40" "Q41" "Q43" "Q44" "V1" "P" "PJ_ONU" "PJ_CNJ" "PM" "PMJ_ONU" "PMJ_CNJ" "fvl" "Tot_DR" "até_5" "X5_a_10" "X10_a_20" "X20_" "RM_DOM" "S_RM_DOM" "perc_5" "perc5_a_10" "perc10_a_20" "perc20_" "Total_EF" "P2000" "EF_P" "Q70" "Q71" "Q73" "Q74" "Q75" "Q76" "Q77" "Q78" "Q79" "Km2" "AC_1" "AC_2" "AC_3" "AC_4" "AC_5" "AC_6" "AC_7" "AC_8" "AC_9" "AC_10" "AC_11" "AC_12" "AC_14" "AC_15" "AC_99" "AC_ResBP" "AC_nRes" "Seccional"
"120" 89 2003 "PORTAL_DO_MORUMBI" 38 26 252 5 15 10 40 312 1203 144 910 34 89322 17234 26756 43640 8328 12949 7777 21034.101 8266.347 3686.527 1977.357 7103.87 12.15 8.485 0.393 0.175 0.094 0.338 12046 73293 0.164 938 166 215 186 228 190 4 0 109 10.31 98856 114032 308747 879172 2591839 214747 260467 41864 19120 11785 129108 12226 11804 1539 110108 220768 690856 "3 OESTE"
"121" 91 2013 "CEAGESP" 6 17 222 0 8 48 16 220 747 641 1687 1 41442 20491 5054 8511 2643 4542 744 13045 3238 2660 3438 3709 13.211 8.508 0.248 0.204 0.264 0.284 52427 39360 1.332 1512 661 475 752 719 94 92 0 95 6.97 68470 384524 162478 832620 992846 465659 474188 330887 409185 37490 73854 280499 28812 9904 79674 176956 2081666 "3 OESTE"
"122" 91 2003 "CEAGESP" 37 14 168 0 2 30 46 296 909 751 1196 5 30436 4953 7684 14486 2592 3904 66 6800.019 1315.703 1231.931 1345.417 2906.967 15.498 8.992 0.193 0.181 0.198 0.427 32310 26874 1.202 909 232 309 233 288 31 9 0 131 6.97 71188 394064 161465 422403 240811 424721 311737 544371 388032 27922 47691 274750 9356 7323 35986 116530 2026547 "3 OESTE"
"123" 92 2013 "PARQUE_SANTO_ANTÔNIO" 54 47 539 2 82 205 53 619 2250 582 2028 62 275886 132517 46502 73056 23190 36198 21125 77782 59959 13782 3524 517 4.102 11.933 0.771 0.177 0.045 0.007 39379 267617 0.147 1206 190 284 398 390 93 12 7 46 25.69 1270272 1151868 100543 413499 416 900258 414728 226384 53956 49993 76208 124086 257884 22145 92481 1620637 1867758 "6 SANTO AMARO"
"124" 92 2003 "PARQUE_SANTO_ANTÔNIO" 164 73 303 5 15 39 124 666 2316 585 1283 192 248326 50060 75129 119981 24488 36709 12963 66313.175 31792.928 19953.566 10373.133 4193.548 7.383 9.903 0.479 0.301 0.156 0.063 29049 238858 0.122 941 279 747 332 328 56 12 56 287 25.69 1217773 1042374 94516 476282 416 828528 343837 232809 54615 41208 68732 99869 75856 9921 117102 1410731 1679519 "6 SANTO AMARO"
"125" 93 2013 "JAGUARÉ" 9 8 227 0 18 46 14 497 1462 719 2205 20 171719 81989 25599 41466 12799 20658 13284 51164 26913 11661 8408 4182 7.533 9.826 0.526 0.228 0.164 0.082 50250 168198 0.299 587 63 247 87 132 26 0 0 12 16.25 719938 1709246 469742 1880549 583662 769221 213193 569397 283167 53364 144734 68495 162349 9930 64929 947216 2111501 "3 OESTE"
"126" 93 2003 "JAGUARÉ" 31 29 291 1 17 20 28 628 1487 698 1909 35 158862 29697 44801 76048 14661 22032 8337 43622.12 14860.874 10126.342 8847.277 9787.626 11.244 8.57 0.341 0.232 0.203 0.224 29083 154193 0.189 745 184 452 208 217 39 27 1 79 16.25 698108 1575547 396473 1079954 185969 672056 164956 634920 286371 40511 94141 64848 93963 10052 34830 826901 1967855 "3 OESTE"
"127" 96 2013 "MONÇÕES" 2 3 318 1 11 9 18 245 1540 576 3052 4 94319 42961 8679 16351 4264 7880 285 36449 6541 7578 10176 12154 14.532 8.718 0.179 0.208 0.279 0.333 301733 92474 3.263 949 55 113 69 102 22 3 0 10 10.02 123746 1055598 200094 2957502 3607243 1200125 5662407 55087 15409 634481 204656 180537 32997 29655 134442 291185 7982357 "2 SUL"
"128" 96 2003 "MONÇÕES" 7 4 442 1 9 9 35 406 2661 943 2674 9 84794 12283 20084 37687 5727 9298 23 29540.776 3096.475 3851.598 5349.318 17243.384 18.549 10.415 0.105 0.13 0.181 0.584 139545 81680 1.708 1406 256 422 282 373 90 0 0 114 10.02 141179 1182965 207306 2513050 2682813 1170423 3505427 175484 27380 254515 147772 116825 30068 52258 105807 277054 5450084 "2 SUL"
"129" 98 2013 "JARDIM_MIRIAM" 34 29 621 1 57 138 38 1782 2318 349 1334 24 149334 72197 26695 40752 13367 20234 11086 39296 31216 6337 1466 277 3.931 12.054 0.794 0.161 0.037 0.007 6861 144165 0.048 1015 597 2353 700 629 229 51 0 149 18.41 702724 415911 33316 15392 0 247572 7870 71356 12065 10815 40409 34768 77018 1124 9255 788997 425979 "6 SANTO AMARO"
"130" 98 2003 "JARDIM_MIRIAM" 133 102 260 1 13 26 51 394 1626 222 784 92 132402 26920 39824 64349 12967 19336 8165 33647.483 18147.353 9644.531 4305.188 1550.411 6.569 10.346 0.539 0.287 0.128 0.046 4346 126989 0.034 642 168 745 168 179 37 3 0 71 18.41 666786 388622 32651 15392 0 255544 7381 65008 8145 10240 36872 26352 76995 1016 7374 751155 410558 "6 SANTO AMARO"
"131" 99 2013 "CAMPO_GRANDE" 5 8 180 4 7 7 11 571 922 604 1623 7 102797 47923 13773 21843 6880 10727 1388 32235 12052 8652 7443 4088 9.582 8.966 0.374 0.268 0.231 0.127 71239 100631 0.708 541 37 161 113 98 37 4 12 25 13.01 301553 1265475 267317 1810926 1210278 790978 383374 846689 153815 21843 152841 50577 181457 1831 93236 576246 2401948 "6 SANTO AMARO"
"132" 99 2003 "CAMPO_GRANDE" 10 4 133 2 4 0 41 543 1518 481 1468 23 94289 15581 23703 44278 7646 11423 722 27299.521 5451.403 5536.892 6327.619 9983.608 14.64 8.744 0.2 0.203 0.232 0.366 42352 91298 0.464 627 190 298 206 260 33 4 20 129 13.01 300797 1157984 257337 1321850 533469 619999 314191 1218551 159731 16805 79810 39268 99362 1836 66308 466467 2450191 "6 SANTO AMARO"
"133" 100 2003 "JARDIM_HERCULANO" 158 68 244 1 14 14 79 450 1439 195 664 212 260735 53840 80775 127586 25925 39147 18395 65180.275 39280.086 18113.275 6176.2 1610.713 5.63 10.912 0.603 0.278 0.095 0.025 4780 245125 0.02 874 222 520 254 252 42 0 0 243 37.05 1232772 397903 20519 17956 0 479375 6597 13999 13225 11957 28553 45019 15720 3569 26690 1275182 602294 "6 SANTO AMARO"
"134" 100 2013 "JARDIM_HERCULANO" 44 45 339 0 86 217 12 494 1907 229 1047 75 308424 149863 57049 86004 28434 42562 15082 79902 68983 9381 1384 154 3.347 12.476 0.863 0.117 0.017 0.002 10389 294979 0.035 938 130 421 167 232 51 0 0 13 37.05 1331970 439025 17161 1775 0 486650 19658 13482 12616 12465 32324 58068 37878 3797 29625 1399473 639060 "6 SANTO AMARO"
"135" 102 2013 "SOCORRO" 5 8 116 1 14 20 14 214 763 232 836 4 37222 17316 4701 7703 2372 3842 761 10875 4875 3263 1957 780 7.863 9.663 0.448 0.3 0.18 0.072 38638 37794 1.022 282 71 96 112 118 21 24 0 31 11.65 184888 611170 391667 284881 0 497280 30618 682581 145204 58650 41679 57623 16228 7932 34792 235908 1521567 "6 SANTO AMARO"
"136" 102 2003 "SOCORRO" 15 10 118 1 11 6 37 307 1179 424 791 15 38856 6661 9995 18151 3246 4861 1119 11494.95 2571.183 2760.157 2705.912 3457.698 13.411 8.527 0.224 0.24 0.235 0.301 22281 39139 0.569 493 138 171 148 203 23 40 3 95 11.65 181346 602202 370914 233368 0 447728 34201 679395 128475 44251 34916 44677 0 4442 33356 214702 1418085 "6 SANTO AMARO"
"137" 103 2013 "COHAB_ITAQUERA" 12 7 306 2 22 86 17 552 899 484 1307 13 128230 60424 20762 32124 10314 15824 656 35887 27508 7066 1232 81 3.964 12.03 0.767 0.197 0.034 0.002 11629 123970 0.094 824 80 169 90 111 41 20 0 7 14.47 364516 136372 463 14360 0 145818 5114 119062 7876 29539 40420 19283 990715 990 4905 1360136 368102 "7 ITAQUERA"
"138" 103 2003 "COHAB_ITAQUERA" 37 19 155 5 9 22 29 308 966 286 921 52 112302 22700 33000 53169 11129 16170 784 28638.102 11248.36 9185.538 6617.19 1587.014 8.239 9.489 0.393 0.321 0.231 0.055 6618 107069 0.062 605 114 249 168 143 74 0 0 98 14.47 319954 113034 1665 14360 0 153769 3833 121656 7118 21534 42361 15296 874892 990 3985 1198831 366557 "7 ITAQUERA"
"139" 1857 2013 "MOOCA" 2 5 256 1 9 3 4 263 659 969 1680 9 77435 36151 9333 15627 4720 7850 50 25347 8880 7332 5856 3279 9.745 8.914 0.35 0.289 0.231 0.129 55163 75613 0.73 826 46 156 68 55 32 4 1 6 7.97 193417 965710 194419 1467961 1476761 1002895 378338 639135 399847 205363 181924 229602 132533 36020 116912 442862 3073124 "5 LESTE"
"140" 1857 2003 "MOOCA" 10 16 292 1 3 10 25 533 1290 1026 1767 17 66987 9981 15267 30671 4910 7451 128 20667.559 4093.758 4376.728 4707.357 7489.716 14.56 8.725 0.198 0.212 0.228 0.362 38030 63367 0.6 936 128 259 162 180 369 3 0 69 7.97 195524 956831 195502 1069066 590641 881942 272096 1004263 447845 146389 161263 148380 84313 33507 78856 358693 3095685 "5 LESTE"
"141" 2073 2013 "JAÇANÃ_E_AGUA_FRIA" 32 26 1200 1 87 354 41 792 2228 1203 3398 44 398497 188616 62502 97655 31256 48500 9626 111177 69718 25977 11671 3811 5.752 10.836 0.627 0.234 0.105 0.034 51631 389984 0.132 3089 1256 1376 1259 1447 142 139 1 237 74.34 1829624 4299739 883233 1005042 40418 1510880 212282 302762 93084 185460 192497 197940 311438 13932 78233 2219295 2708837 "4 OESTE"
"142" 2073 2003 "JAÇANÃ_E_AGUA_FRIA" 130 44 1002 4 37 101 103 525 2676 1250 3048 135 366223 66547 99225 173974 32824 48900 3557 98627.872 34547.787 27001.076 21270.662 15808.347 10.171 8.792 0.35 0.274 0.216 0.16 30573 354702 0.086 1840 389 713 504 484 128 16 2 362 74.34 1765437 4031284 743690 814070 33158 1262427 183798 276936 97069 175716 180497 164587 301915 17100 61664 2129016 2358130 "4 OESTE"
"143" 3052 2013 "TATUAPÉ_E_PQ_SÃO_JORGE" 5 20 439 2 28 58 17 729 1790 1589 4511 5 93226 42783 11531 18907 5760 9292 347 31375 9563 8590 8325 4897 10.697 8.667 0.305 0.274 0.265 0.156 59449 91563 0.649 1297 108 256 122 125 34 4 0 35 8.43 297921 1205586 126084 2290982 1622265 1116032 557696 277224 77113 305230 249928 153719 70377 19877 155263 523561 2756819 "5 LESTE"
"144" 3052 2003 "TATUAPÉ_E_PQ_SÃO_JORGE" 16 21 293 4 8 16 18 1044 2445 1921 2803 16 83168 12515 19168 38209 6121 9253 982 25905.613 4587.909 4706.29 6200.786 10410.627 15.442 8.974 0.177 0.182 0.239 0.402 38235 79418 0.481 1444 352 496 406 469 77 11 0 166 8.43 307907 1232619 134602 1396693 902866 982736 479085 505951 92794 106887 179979 156843 48938 16448 125718 482563 2520723 "5 LESTE"
"145" 3264 2013 "ITAQUERA_AEC" 23 31 917 2 55 90 37 1081 2535 500 2871 39 206782 98586 34534 52682 17315 26190 3432 56561 40372 12367 3394 428 4.514 11.647 0.714 0.219 0.06 0.008 23986 204841 0.117 1788 541 540 633 800 96 20 0 69 14.64 1450550 1064965 25167 359489 0 734573 76636 84546 22480 46905 93864 121224 450713 15122 45857 1947120 1195350 "7 ITAQUERA"
"146" 3264 2003 "ITAQUERA_AEC" 91 47 386 13 32 34 120 1117 3101 995 2563 106 202957 38719 57732 97649 18967 28150 1369 53603.092 25061.186 15686.337 9078.85 3776.719 7.666 9.759 0.468 0.293 0.169 0.07 12200 201291 0.061 1693 319 813 384 356 120 97 3 243 14.64 1263329 911730 24531 178110 0 649591 54466 80833 20709 44047 79636 87323 382914 14448 23104 1669347 1031053 "7 ITAQUERA"
"147" 3597 2013 "JABAQUARA_AEROPORTO" 20 42 726 2 41 170 23 2504 3624 799 3552 29 225492 105509 32598 52661 16259 25906 14478 69799 37099 16873 10942 4885 7.243 9.976 0.532 0.242 0.157 0.07 91203 223699 0.408 1399 185 1107 218 373 196 66 0 37 14.06 1046591 2231556 102103 2418213 576271 1108730 574772 268649 103778 183724 150433 109676 108473 10676 99368 1254432 2510438 "2 SUL"
"148" 3597 2003 "JABAQUARA_AEROPORTO" 83 47 554 6 23 82 77 2105 3223 915 2333 81 217644 38509 58716 102161 18763 28327 6225 62858.486 19214.77 15376.192 13854.04 14413.483 11.637 8.522 0.306 0.245 0.22 0.229 50593 214137 0.236 1203 313 1881 380 553 125 0 0 330 14.06 1008740 2173000 101820 1932023 360209 1016583 494762 284214 90157 162812 136529 88439 100776 10320 81648 1191164 2283816 "2 SUL"
"149" 4380 2013 "ADEMAR_JOANIZA" 10 17 417 4 38 135 30 1506 2444 418 1904 36 272818 129492 45461 71353 22487 35098 13172 74737 55911 13049 4550 1227 4.503 11.654 0.748 0.175 0.061 0.016 22649 266479 0.085 1528 118 562 203 206 51 34 11 25 12.19 1610624 1517755 198313 609656 52413 894515 85533 150009 51580 43382 125440 87587 125644 4913 56597 1792865 1442959 "6 SANTO AMARO"
"150" 4380 2003 "ADEMAR_JOANIZA" 101 63 318 0 11 84 101 1371 2555 522 1536 172 251494 50217 74329 120085 24410 36092 11871 66099.516 29898.733 19043.239 11051.8 6105.745 8.109 9.548 0.452 0.288 0.167 0.092 12566 243297 0.052 1088 275 1155 368 376 99 38 24 228 12.19 1536324 1437864 191569 531634 51674 859710 74529 158936 49647 42281 114630 68786 93194 5547 36956 1666474 1374066 "6 SANTO AMARO"
"151" 4572 2013 "BRASILÂNDIA" 41 47 717 1 69 172 27 495 1515 187 1941 63 270012 128993 48454 73245 23769 35823 18281 72078 58216 11210 2324 328 3.783 12.16 0.808 0.156 0.032 0.005 8436 264764 0.032 2164 1050 952 1076 1363 405 240 17 98 21.15 1297685 930785 13550 110282 0 686730 48702 40414 13966 10503 61070 56759 16111 482 39006 1352802 918626 "4 OESTE"
"152" 4572 2003 "BRASILÂNDIA" 114 96 432 4 29 71 92 190 1187 334 1419 154 253750 50287 74356 122348 24455 36169 11629 65706.978 35567.208 18582.894 8776.781 2780.095 6.536 10.366 0.541 0.283 0.134 0.042 4811 246906 0.019 1166 251 573 377 290 200 23 12 261 21.15 1191580 923438 13499 107670 0 657518 32272 38010 13803 5413 55603 43412 14205 450 25791 1231576 846481 "4 OESTE"
"153" 4969 2013 "SÃO_MATEUS_TV" 47 53 1139 9 74 149 54 3450 3299 1765 3323 26 154990 74807 25438 39441 12827 19722 5106 43225 31379 9334 2253 259 4.366 11.749 0.726 0.216 0.052 0.006 22497 155138 0.145 3541 1424 4175 1680 1695 318 186 2 202 12.83 1377689 904444 15564 137788 1232 740525 47065 284241 106896 21420 66573 81215 167666 1142 31464 1576819 1349077 "8 SÃO MATEUS"
"154" 4969 2003 "SÃO_MATEUS_TV" 183 106 602 6 39 76 108 2466 3473 1680 2849 102 155743 29466 43728 75741 14614 21609 3536 41980.491 18560.464 12338.662 8329.905 2751.461 7.925 9.634 0.442 0.294 0.198 0.066 13157 154839 0.085 1520 429 2781 566 603 172 0 31 370 12.83 1258358 786764 14665 103734 1232 679311 32624 237274 83976 19253 39969 58946 134669 1614 22545 1415572 1152967 "8 SÃO MATEUS"
"155" 85101 2013 "GRAJAÚ" 55 75 954 4 99 288 46 1190 3167 707 2401 67 369471 179233 68575 103260 34000 50948 19564 96584 81005 13391 2008 180 3.495 12.368 0.839 0.139 0.021 0.002 13742 360538 0.038 1223 802 1514 820 970 222 66 0 280 92.53 1602947 330419 10419 0 0 511093 10733 8450 9651 13581 47868 60472 129930 10501 14204 1747081 672349 "6 SANTO AMARO"
"156" 85101 2003 "GRAJAÚ" 323 126 462 8 26 48 151 885 3055 483 1405 318 341800 70857 104724 166942 34329 50713 22761 86770.106 51016.311 24486.182 9203.244 2064.37 5.772 10.823 0.588 0.282 0.106 0.024 7053 331837 0.021 1409 401 1072 440 509 102 3 1 416 92.53 1520343 313599 9952 0 0 507252 7492 6415 7660 7507 35095 39194 135980 7909 11631 1667954 618524 "6 SANTO AMARO"
"157" 193990 2013 "VILA_MARIA_E_MEDEIROS" 23 19 865 2 74 296 30 825 2877 1875 4278 25 241159 113932 36999 59164 18460 29379 4268 70669 47556 15966 5776 1371 5.088 11.261 0.673 0.226 0.082 0.019 69976 243472 0.287 2024 229 482 233 273 50 3 0 31 19.63 1315346 3054686 149898 528675 117033 2224241 381471 780953 605445 145273 173530 137601 160479 32864 177498 1653323 4481378 "4 OESTE"
"158" 193990 2003 "VILA_MARIA_E_MEDEIROS" 92 70 902 2 28 104 77 804 2767 1621 3534 121 251943 46222 69134 119327 22710 34046 3561 73000.729 27662.528 22152.086 15229.387 7956.728 9.077 9.143 0.379 0.303 0.209 0.109 52282 254669 0.205 2136 420 967 503 634 157 32 3 327 19.63 1289200 2968007 146852 274198 63820 2118902 352519 823772 564788 94423 121520 110721 151527 21852 99354 1540081 4208497 "4 OESTE"
"159" 268395 2003 "CURSINO_SACOMÃ" 125 53 743 3 32 52 94 1215 3120 737 2333 151 338855 60073 90842 160669 29526 44290 15897 96425.424 31000.71 26116.33 21340.877 17967.507 10.813 8.644 0.321 0.271 0.221 0.186 44058 330341 0.133 1461 308 963 348 434 85 51 2 295 26.64 1275593 3489694 395258 2246668 403344 1567138 371117 1107130 166919 132098 197225 160719 293224 12551 68568 1637385 3714897 "2 SUL"
"160" 268395 2013 "CURSINO_SACOMÃ" 22 31 924 3 66 214 47 1669 3907 700 2526 43 363662 171711 52838 85300 26450 42377 26979 109000 61464 27171 14949 5416 6.579 10.341 0.564 0.249 0.137 0.05 62259 356710 0.175 2117 611 1861 664 840 96 125 2 145 26.64 1276021 3606468 409252 3348603 677231 1621729 392121 1045143 252394 196177 214175 205110 395966 29296 104218 1776205 3956145 "2 SUL"
